"PlayerID","gameID","faction","forceOrg","ROW/Subfaction","alliedFaction","warlordTrait","VPs","warlord","listName"
"YR","0426","Militia & Cults","Onslaught","","","Battlefield Analysis","12","Discipline Master",""
"VN","0427","Raven Guard","Leviathan","","Blackshields","Master Tactician","6","Mortificator",""
"DX","0428","Solar Auxilia","Leviathan","","","Hell Rider","12","Auxilia Tank Commander",""
"DX","0429","Raven Guard","Onslaught","Orbital Assault","","Lord of the Abyss","2","Warmonger",""
"MK","0430","Dark Angels","Castellan","Brethren of Iron","","Puissant Commander","10","Delegatus",""
"CD","0431","Night Lords","Crusade","Primarch's Chosen","","Child of Terra","13","Warmonger",""
"TN","0432","Mechanicum","Crusade","Taghmata Omnissiah","","Hell Rider","6","Magos Reductor",""
"US","0433","Emperor's Children","Leviathan","Sacrificial Offering","","Uncanny Survivor","11","Praetor Tribune",""
"PH","0434","Salamanders","Castellan","","Imperial Fists","Legendary Fighter","13","Praevian",""
"MM","0435","Blood Angels","Crusade","","Death Guard","Blind Barrage","4","Mortificator",""
"TN","0436","Militia & Cults","Onslaught","","","Master of Ambush","13","Platoon Commander",""
"ZX","0437","Thousand Sons","Onslaught","","","Ruthless Tyrant","10","Mortificator",""
"FI","0438","White Scars","Crusade","Pride of the Legion","","Hell Rider","6","Delegatus",""
"MF","0439","Questoris Knights","Leviathan","","","Immovable Object","8","Lord Scion",""
"TR","0440","Questoris Knights","Leviathan","","","Night Attacker","1","Lord Scion",""
"RI","0441","Imperial Fists","Castellan","","","Master of Offence","4","Armistos",""
"FC","0442","Sons of Horus","Castellan","Pride of the Legion","","Immovable Object","10","Librarian",""
"HP","0443","Alpha Legion","Castellan","Zone Mortalis Assault Force","","Blind Barrage","1","Vigilator",""
"WM","0444","Emperor's Children","Onslaught","After Isstvan","","Strategic Genius","8","Praevian",""
"KT","0445","Ultramarines","Crusade","After Isstvan","Alpha Legion","Target Priority","4","Esoterist",""
"DB","0446","Sons of Horus","Crusade","Sky Hunter Phalanx","","Siege Master","2","Centurion",""
"OW","0447","Thousand Sons","Leviathan","Armoured Spearhead","Salamanders","Night Attacker","10","Praetor Tribune",""
"HY","0448","Sons of Horus","Crusade","Angel's Wrath","","Child of Terra","2","Herald",""
"LY","0449","Alpha Legion","Crusade","","","Blind Barrage","6","Armistos",""
"SM","0450","Blood Angels","Leviathan","Legion Recon Company","","Princeps of Deceit","3","Champion",""
